System,Standard,SGD,type,GO.term
YPR036W,VMA13,S000006240,C,GO:0005774
YPR049C,ATG11,S000006253,C,GO:0005774
YPR075C,OPY2,S000006279,C,GO:0005774
YAL055W,PEX22,S000000051,C,GO:0005777
YBL039W-B,MIN6,S000028517,C,GO:0005777
YBR041W,FAT1,S000000245,C,GO:0005777
YBR168W,PEX32,S000000372,C,GO:0005777
YBR222C,PCS60,S000000426,C,GO:0005777
YBR255W,MTC4,S000000459,C,GO:0005777
YCL056C,PEX34,S000000561,C,GO:0005777
YCR005C,CIT2,S000000598,C,GO:0005777
YDL022W,GPD1,S000002180,C,GO:0005777
YDL065C,PEX19,S000002223,C,GO:0005777
YDL078C,MDH3,S000002236,C,GO:0005777
YDR142C,PEX7,S000002549,C,GO:0005777
YDR244W,PEX5,S000002652,C,GO:0005777
YDR255C,RMD5,S000002663,C,GO:0005777
YDR256C,CTA1,S000002664,C,GO:0005777
YDR265W,PEX10,S000002673,C,GO:0005777
YDR329C,PEX3,S000002737,C,GO:0005777
YDR424C,DYN2,S000002832,C,GO:0005777
YDR479C,PEX29,S000002887,C,GO:0005777
YDR498C,SEC20,S000002906,C,GO:0005777
YEL020C,PXP1,S000000746,C,GO:0005777
YER015W,FAA2,S000000817,C,GO:0005777
YFL030W,AGX1,S000001864,C,GO:0005777
YGL037C,PNC1,S000003005,C,GO:0005777
YGL067W,NPY1,S000003035,C,GO:0005777
YGL153W,PEX14,S000003121,C,GO:0005777
YGL184C,STR3,S000003152,C,GO:0005777
YGL205W,POX1,S000003173,C,GO:0005777
YGR004W,PEX31,S000003236,C,GO:0005777
YGR077C,PEX8,S000003309,C,GO:0005777
YGR088W,CTT1,S000003320,C,GO:0005777
YGR133W,PEX4,S000003365,C,GO:0005777
YGR154C,GTO1,S000003386,C,GO:0005777
YGR168C,PEX35,S000003400,C,GO:0005777
YGR239C,PEX21,S000003471,C,GO:0005777
YHR150W,PEX28,S000001193,C,GO:0005777
YHR160C,PEX18,S000001203,C,GO:0005777
YIL065C,FIS1,S000001327,C,GO:0005777
YIL089W,YIL089W,S000001351,C,GO:0005777
YIL160C,POT1,S000001422,C,GO:0005777
YIR031C,DAL7,S000001470,C,GO:0005777
YIR037W,HYR1,S000001476,C,GO:0005777
YJL031C,BET4,S000003568,C,GO:0005777
YJL185C,ATG36,S000003721,C,GO:0005777
YJL210W,PEX2,S000003746,C,GO:0005777
YJR019C,TES1,S000003780,C,GO:0005777
YJR111C,PXP2,S000003872,C,GO:0005777
YKL026C,GPX1,S000001509,C,GO:0005777
YKL188C,PXA2,S000001671,C,GO:0005777
YKL197C,PEX1,S000001680,C,GO:0005777
YKR001C,VPS1,S000001709,C,GO:0005777
YKR009C,FOX2,S000001717,C,GO:0005777
YKR096W,ESL2,S000001804,C,GO:0005777
YLL001W,DNM1,S000003924,C,GO:0005777
YLR027C,AAT2,S000004017,C,GO:0005777
YLR109W,AHP1,S000004099,C,GO:0005777
YLR151C,PCD1,S000004141,C,GO:0005777
YLR191W,PEX13,S000004181,C,GO:0005777
YLR240W,VPS34,S000004230,C,GO:0005777
YLR284C,ECI1,S000004274,C,GO:0005777
YLR324W,PEX30,S000004316,C,GO:0005777
YLR440C,SEC39,S000004432,C,GO:0005777
YML042W,CAT2,S000004506,C,GO:0005777
YMR018W,PEX9,S000004620,C,GO:0005777
YMR026C,PEX12,S000004628,C,GO:0005777
YMR163C,INP2,S000004773,C,GO:0005777
YMR204C,INP1,S000004817,C,GO:0005777
YMR220W,ERG8,S000004833,C,GO:0005777
YMR304W,UBP15,S000004920,C,GO:0005777
YNL009W,IDP3,S000004954,C,GO:0005777
YNL117W,MLS1,S000005061,C,GO:0005777
YNL202W,SPS19,S000005146,C,GO:0005777
YNL214W,PEX17,S000005158,C,GO:0005777
YNL258C,DSL1,S000005202,C,GO:0005777
YNL329C,PEX6,S000005273,C,GO:0005777
YOL044W,PEX15,S000005404,C,GO:0005777
YOL147C,PEX11,S000005507,C,GO:0005777
YOR084W,LPX1,S000005610,C,GO:0005777
YOR180C,DCI1,S000005706,C,GO:0005777
YOR193W,PEX27,S000005719,C,GO:0005777
YPL112C,PEX25,S000006033,C,GO:0005777
YPL147W,PXA1,S000006068,C,GO:0005777
YPR128C,ANT1,S000006332,C,GO:0005777
YPR165W,RHO1,S000006369,C,GO:0005777
YPR194C,OPT2,S000006398,C,GO:0005777
YAL055W,PEX22,S000000051,C,GO:0005778
YBR168W,PEX32,S000000372,C,GO:0005778
YBR222C,PCS60,S000000426,C,GO:0005778
YCL056C,PEX34,S000000561,C,GO:0005778
YDL065C,PEX19,S000002223,C,GO:0005778
YDR244W,PEX5,S000002652,C,GO:0005778
YDR265W,PEX10,S000002673,C,GO:0005778
YDR329C,PEX3,S000002737,C,GO:0005778
YDR479C,PEX29,S000002887,C,GO:0005778
YGL153W,PEX14,S000003121,C,GO:0005778
YGR004W,PEX31,S000003236,C,GO:0005778
YGR028W,MSP1,S000003260,C,GO:0005778
YGR239C,PEX21,S000003471,C,GO:0005778
YHR150W,PEX28,S000001193,C,GO:0005778
YHR160C,PEX18,S000001203,C,GO:0005778
YJL210W,PEX2,S000003746,C,GO:0005778
YKL188C,PXA2,S000001671,C,GO:0005778
YKL197C,PEX1,S000001680,C,GO:0005778
YLR191W,PEX13,S000004181,C,GO:0005778
YLR324W,PEX30,S000004316,C,GO:0005778
YLR450W,HMG2,S000004442,C,GO:0005778
YML075C,HMG1,S000004540,C,GO:0005778
YMR018W,PEX9,S000004620,C,GO:0005778
YMR026C,PEX12,S000004628,C,GO:0005778
YMR163C,INP2,S000004773,C,GO:0005778
YMR204C,INP1,S000004817,C,GO:0005778
YNL214W,PEX17,S000005158,C,GO:0005778
YNL329C,PEX6,S000005273,C,GO:0005778
YOL044W,PEX15,S000005404,C,GO:0005778
YOL147C,PEX11,S000005507,C,GO:0005778
YOR193W,PEX27,S000005719,C,GO:0005778
YPL112C,PEX25,S000006033,C,GO:0005778
YPL147W,PXA1,S000006068,C,GO:0005778
YPR128C,ANT1,S000006332,C,GO:0005778
YPR165W,RHO1,S000006369,C,GO:0005778
YAL007C,ERP2,S000000005,C,GO:0005783
YAL009W,SPO7,S000000007,C,GO:0005783
YAL023C,PMT2,S000000021,C,GO:0005783
YAL026C,DRS2,S000000024,C,GO:0005783
YAL028W,FRT2,S000000026,C,GO:0005783
YAL042W,ERV46,S000000040,C,GO:0005783
YAL053W,FLC2,S000000049,C,GO:0005783
YAL054C,ACS1,S000000050,C,GO:0005783
YAL058W,CNE1,S000000054,C,GO:0005783
YAL064W-B,YAL064W-B,S000002141,C,GO:0005783
YAR002C-A,ERP1,S000002129,C,GO:0005783
YAR023C,YAR023C,S000000074,C,GO:0005783
YAR027W,UIP3,S000000075,C,GO:0005783
YAR028W,YAR028W,S000000076,C,GO:0005783
YAR029W,YAR029W,S000000077,C,GO:0005783
YAR031W,PRM9,S000000078,C,GO:0005783
YAR033W,MST28,S000000079,C,GO:0005783
YAR042W,SWH1,S000000081,C,GO:0005783
YBL011W,SCT1,S000000107,C,GO:0005783
YBL020W,RFT1,S000000116,C,GO:0005783
YBL040C,ERD2,S000000136,C,GO:0005783
YBL082C,ALG3,S000000178,C,GO:0005783
YBR002C,RER2,S000000206,C,GO:0005783
YBR004C,GPI18,S000000208,C,GO:0005783
YBR005W,RCR1,S000000209,C,GO:0005783
YBR013C,YBR013C,S000000217,C,GO:0005783
YBR023C,CHS3,S000000227,C,GO:0005783
YBR029C,CDS1,S000000233,C,GO:0005783
YBR036C,CSG2,S000000240,C,GO:0005783
YBR041W,FAT1,S000000245,C,GO:0005783
YBR042C,CST26,S000000246,C,GO:0005783
YBR054W,YRO2,S000000258,C,GO:0005783
YBR058C-A,TSC3,S000007521,C,GO:0005783
YBR068C,BAP2,S000000272,C,GO:0005783
YBR069C,TAT1,S000000273,C,GO:0005783
YBR070C,ALG14,S000000274,C,GO:0005783
YBR078W,ECM33,S000000282,C,GO:0005783
YBR092C,PHO3,S000000296,C,GO:0005783
YBR096W,YBR096W,S000000300,C,GO:0005783
YBR106W,SND3,S000000310,C,GO:0005783
YBR110W,ALG1,S000000314,C,GO:0005783
YBR126W-A,MEO1,S000028600,C,GO:0005783
YBR130C,SHE3,S000000334,C,GO:0005783
YBR132C,AGP2,S000000336,C,GO:0005783
YBR159W,IFA38,S000000363,C,GO:0005783
YBR160W,CDC28,S000000364,C,GO:0005783
YBR162W-A,YSY6,S000002158,C,GO:0005783
YBR170C,NPL4,S000000374,C,GO:0005783
YBR171W,SEC66,S000000375,C,GO:0005783
YBR183W,YPC1,S000000387,C,GO:0005783
YBR201W,DER1,S000000405,C,GO:0005783
YBR204C,LDH1,S000000408,C,GO:0005783
YBR207W,FTH1,S000000411,C,GO:0005783
YBR210W,ERV15,S000000414,C,GO:0005783
YBR229C,ROT2,S000000433,C,GO:0005783
YBR243C,ALG7,S000000447,C,GO:0005783
YBR254C,TRS20,S000000458,C,GO:0005783
YBR265W,TSC10,S000000469,C,GO:0005783
YBR273C,UBX7,S000000477,C,GO:0005783
YBR283C,SSH1,S000000487,C,GO:0005783
YBR287W,YBR287W,S000000491,C,GO:0005783
YBR290W,BSD2,S000000494,C,GO:0005783
YBR293W,VBA2,S000000497,C,GO:0005783
YBR296C,PHO89,S000000500,C,GO:0005783
YCL001W,RER1,S000000507,C,GO:0005783
YCL025C,AGP1,S000000530,C,GO:0005783
YCL027W,FUS1,S000000532,C,GO:0005783
YCL043C,PDI1,S000000548,C,GO:0005783
YCL045C,EMC1,S000000550,C,GO:0005783
YCL052C,PBN1,S000000557,C,GO:0005783
YCL069W,VBA3,S000000574,C,GO:0005783
YCR007C,YCR007C,S000000600,C,GO:0005783
YCR011C,ADP1,S000000604,C,GO:0005783
YCR017C,CWH43,S000000610,C,GO:0005783
YCR021C,HSP30,S000000615,C,GO:0005783
YCR034W,ELO2,S000000630,C,GO:0005783
YCR044C,PER1,S000000640,C,GO:0005783
YCR048W,ARE1,S000000644,C,GO:0005783
YCR067C,SED4,S000000663,C,GO:0005783
YCR068W,ATG15,S000000664,C,GO:0005783
YCR069W,CPR4,S000000665,C,GO:0005783
YCR094W,CDC50,S000000690,C,GO:0005783
YDL015C,TSC13,S000002173,C,GO:0005783
YDL018C,ERP3,S000002176,C,GO:0005783
YDL019C,OSH2,S000002177,C,GO:0005783
YDL027C,MRX9,S000002185,C,GO:0005783
YDL052C,SLC1,S000002210,C,GO:0005783
YDL058W,USO1,S000002216,C,GO:0005783
YDL065C,PEX19,S000002223,C,GO:0005783
YDL072C,YET3,S000002230,C,GO:0005783
YDL091C,UBX3,S000002249,C,GO:0005783
YDL093W,PMT5,S000002251,C,GO:0005783
YDL095W,PMT1,S000002253,C,GO:0005783
YDL100C,GET3,S000002258,C,GO:0005783
YDL121C,EXP1,S000002279,C,GO:0005783
YDL122W,UBP1,S000002280,C,GO:0005783
YDL126C,CDC48,S000002284,C,GO:0005783
YDL149W,ATG9,S000002308,C,GO:0005783
YDL193W,NUS1,S000002352,C,GO:0005783
YDL195W,SEC31,S000002354,C,GO:0005783
YDL204W,RTN2,S000002363,C,GO:0005783
YDL212W,SHR3,S000002371,C,GO:0005783
YDL232W,OST4,S000002391,C,GO:0005783
YDL241W,YDL241W,S000002400,C,GO:0005783
YDR018C,YDR018C,S000002425,C,GO:0005783
YDR033W,MRH1,S000002440,C,GO:0005783
YDR046C,BAP3,S000002453,C,GO:0005783
YDR049W,VMS1,S000002456,C,GO:0005783
YDR056C,EMC10,S000002463,C,GO:0005783
YDR057W,YOS9,S000002464,C,GO:0005783
YDR062W,LCB2,S000002469,C,GO:0005783
YDR086C,SSS1,S000002493,C,GO:0005783
YDR093W,DNF2,S000002500,C,GO:0005783
YDR126W,SWF1,S000002533,C,GO:0005783
YDR150W,NUM1,S000002557,C,GO:0005783
YDR160W,SSY1,S000002567,C,GO:0005783
YDR182W,CDC1,S000002590,C,GO:0005783
YDR189W,SLY1,S000002597,C,GO:0005783
YDR196C,CAB5,S000002604,C,GO:0005783
YDR200C,VPS64,S000002608,C,GO:0005783
YDR205W,MSC2,S000002613,C,GO:0005783
YDR221W,GTB1,S000002629,C,GO:0005783
YDR233C,RTN1,S000002641,C,GO:0005783
YDR236C,FMN1,S000002644,C,GO:0005783
YDR245W,MNN10,S000002653,C,GO:0005783
YDR246W,TRS23,S000002654,C,GO:0005783
YDR292C,SRP101,S000002700,C,GO:0005783
YDR294C,DPL1,S000002702,C,GO:0005783
YDR297W,SUR2,S000002705,C,GO:0005783
YDR302W,GPI11,S000002710,C,GO:0005783
YDR304C,CPR5,S000002712,C,GO:0005783
YDR307W,PMT7,S000002715,C,GO:0005783
YDR319C,YFT2,S000002727,C,GO:0005783
YDR320C,SWA2,S000002728,C,GO:0005783
YDR326C,YSP2,S000002734,C,GO:0005783
YDR329C,PEX3,S000002737,C,GO:0005783
YDR331W,GPI8,S000002739,C,GO:0005783
YDR349C,YPS7,S000002757,C,GO:0005783
YDR410C,STE14,S000002818,C,GO:0005783
YDR411C,DFM1,S000002819,C,GO:0005783
YDR414C,ERD1,S000002822,C,GO:0005783
YDR434W,GPI17,S000002842,C,GO:0005783
YDR437W,GPI19,S000002845,C,GO:0005783
YDR456W,NHX1,S000002864,C,GO:0005783
YDR459C,PFA5,S000002867,C,GO:0005783
YDR461W,MFA1,S000002869,C,GO:0005783
YDR472W,TRS31,S000002880,C,GO:0005783
YDR476C,YDR476C,S000002884,C,GO:0005783
YDR479C,PEX29,S000002887,C,GO:0005783
YDR492W,IZH1,S000002900,C,GO:0005783
YDR498C,SEC20,S000002906,C,GO:0005783
YDR504C,SPG3,S000002912,C,GO:0005783
YDR508C,GNP1,S000002916,C,GO:0005783
YDR518W,EUG1,S000002926,C,GO:0005783
YDR519W,FPR2,S000002927,C,GO:0005783
YDR524C-B,YDR524C-B,S000028739,C,GO:0005783
YEL001C,IRC22,S000000727,C,GO:0005783
YEL002C,WBP1,S000000728,C,GO:0005783
YEL004W,YEA4,S000000730,C,GO:0005783
YEL016C,NPP2,S000000742,C,GO:0005783
YEL031W,SPF1,S000000757,C,GO:0005783
YEL036C,ANP1,S000000762,C,GO:0005783
YEL043W,YEL043W,S000000769,C,GO:0005783
YEL063C,CAN1,S000000789,C,GO:0005783
YEL064C,AVT2,S000000790,C,GO:0005783
YEL068C,YEL068C,S000000794,C,GO:0005783
YEL069C,HXT13,S000000795,C,GO:0005783
YER004W,FMP52,S000000806,C,GO:0005783
YER019C-A,SBH2,S000002127,C,GO:0005783
YER019W,ISC1,S000000821,C,GO:0005783
YER026C,CHO1,S000000828,C,GO:0005783
YER039C,HVG1,S000000841,C,GO:0005783
YER044C,ERG28,S000000846,C,GO:0005783
YER053C-A,YER053C-A,S000007523,C,GO:0005783
YER072W,VTC1,S000000874,C,GO:0005783
YER074W-A,YOS1,S000007651,C,GO:0005783
YER076C,YER076C,S000000878,C,GO:0005783
YER083C,GET2,S000000885,C,GO:0005783
YER087C-B,SBH1,S000002128,C,GO:0005783
YER100W,UBC6,S000000902,C,GO:0005783
YER118C,SHO1,S000000920,C,GO:0005783
YER120W,SCS2,S000000922,C,GO:0005783
YER140W,EMP65,S000000942,C,GO:0005783
YER166W,DNF1,S000000968,C,GO:0005783
YFL004W,VTC2,S000001890,C,GO:0005783
YFL005W,SEC4,S000001889,C,GO:0005783
YFL017C,GNA1,S000001877,C,GO:0005783
YFL025C,BST1,S000001869,C,GO:0005783
YFL038C,YPT1,S000001856,C,GO:0005783
YFL041W,FET5,S000001853,C,GO:0005783
YFL042C,LAM5,S000001852,C,GO:0005783
YFL048C,EMP47,S000001846,C,GO:0005783
YFL055W,AGP3,S000001839,C,GO:0005783
YFR008W,FAR7,S000001904,C,GO:0005783
YFR018C,YFR018C,S000001914,C,GO:0005783
YFR020W,CSS2,S000001916,C,GO:0005783
YFR026C,ULI1,S000001922,C,GO:0005783
YFR039C,OSW7,S000001935,C,GO:0005783
YFR041C,ERJ5,S000001937,C,GO:0005783
YFR042W,KEG1,S000001938,C,GO:0005783
YFR048W,RMD8,S000001944,C,GO:0005783
YGL001C,ERG26,S000002969,C,GO:0005783
YGL002W,ERP6,S000002970,C,GO:0005783
YGL010W,MPO1,S000002978,C,GO:0005783
YGL012W,ERG4,S000002980,C,GO:0005783
YGL020C,GET1,S000002988,C,GO:0005783
YGL022W,STT3,S000002990,C,GO:0005783
YGL027C,CWH41,S000002995,C,GO:0005783
YGL032C,AGA2,S000003000,C,GO:0005783
YGL038C,OCH1,S000003006,C,GO:0005783
YGL041C-B,YGL041C-B,S000028548,C,GO:0005783
YGL047W,ALG13,S000003015,C,GO:0005783
YGL051W,MST27,S000003019,C,GO:0005783
YGL053W,PRM8,S000003021,C,GO:0005783
YGL054C,ERV14,S000003022,C,GO:0005783
YGL055W,OLE1,S000003023,C,GO:0005783
YGL065C,ALG2,S000003033,C,GO:0005783
YGL075C,MPS2,S000003043,C,GO:0005783
YGL077C,HNM1,S000003045,C,GO:0005783
YGL084C,GUP1,S000003052,C,GO:0005783
YGL098W,USE1,S000003066,C,GO:0005783
YGL126W,SCS3,S000003094,C,GO:0005783
YGL139W,FLC3,S000003107,C,GO:0005783
YGL140C,YGL140C,S000003108,C,GO:0005783
YGL142C,GPI10,S000003110,C,GO:0005783
YGL145W,TIP20,S000003113,C,GO:0005783
YGL160W,AIM14,S000003128,C,GO:0005783
YGL194C-A,YGL194C-A,S000087160,C,GO:0005783
YGL200C,EMP24,S000003168,C,GO:0005783
YGL204C,YGL204C,S000003172,C,GO:0005783
YGL225W,VRG4,S000003193,C,GO:0005783
YGL226C-A,OST5,S000003194,C,GO:0005783
YGL228W,SHE10,S000003197,C,GO:0005783
YGL230C,YGL230C,S000003199,C,GO:0005783
YGL231C,EMC4,S000003200,C,GO:0005783
YGL247W,BRR6,S000003216,C,GO:0005783
YGL255W,ZRT1,S000003224,C,GO:0005783
YGL258W,VEL1,S000003227,C,GO:0005783
YGR004W,PEX31,S000003236,C,GO:0005783
YGR016W,YGR016W,S000003248,C,GO:0005783
YGR026W,YGR026W,S000003258,C,GO:0005783
YGR036C,CAX4,S000003268,C,GO:0005783
YGR038W,ORM1,S000003270,C,GO:0005783
YGR060W,ERG25,S000003292,C,GO:0005783
YGR089W,NNF2,S000003321,C,GO:0005783
YGR105W,VMA21,S000003337,C,GO:0005783
YGR106C,VOA1,S000003338,C,GO:0005783
YGR121C,MEP1,S000003353,C,GO:0005783
YGR141W,VPS62,S000003373,C,GO:0005783
YGR149W,GPC1,S000003381,C,GO:0005783
YGR152C,RSR1,S000003384,C,GO:0005783
YGR157W,CHO2,S000003389,C,GO:0005783
YGR172C,YIP1,S000003404,C,GO:0005783
YGR175C,ERG1,S000003407,C,GO:0005783
YGR177C,ATF2,S000003409,C,GO:0005783
YGR191W,HIP1,S000003423,C,GO:0005783
YGR199W,PMT6,S000003431,C,GO:0005783
YGR212W,SLI1,S000003444,C,GO:0005783
YGR213C,RTA1,S000003445,C,GO:0005783
YGR216C,GPI1,S000003448,C,GO:0005783
YGR227W,DIE2,S000003459,C,GO:0005783
YGR236C,SPG1,S000003468,C,GO:0005783
YGR263C,SAY1,S000003495,C,GO:0005783
YGR284C,ERV29,S000003516,C,GO:0005783
YHL003C,LAG1,S000000995,C,GO:0005783
YHL016C,DUR3,S000001008,C,GO:0005783
YHL020C,OPI1,S000001012,C,GO:0005783
YHL044W,YHL044W,S000001036,C,GO:0005783
YHR001W,OSH7,S000001043,C,GO:0005783
YHR004C,NEM1,S000001046,C,GO:0005783
YHR007C,ERG11,S000001049,C,GO:0005783
YHR027C,RPN1,S000001069,C,GO:0005783
YHR035W,NEL1,S000001077,C,GO:0005783
YHR036W,BRL1,S000001078,C,GO:0005783
YHR039C,MSC7,S000001081,C,GO:0005783
YHR042W,NCP1,S000001084,C,GO:0005783
YHR045W,YHR045W,S000001087,C,GO:0005783
YHR057C,CPR2,S000001099,C,GO:0005783
YHR072W,ERG7,S000001114,C,GO:0005783
YHR079C,IRE1,S000001121,C,GO:0005783
YHR080C,LAM4,S000001122,C,GO:0005783
YHR098C,SFB3,S000001140,C,GO:0005783
YHR101C,BIG1,S000001143,C,GO:0005783
YHR110W,ERP5,S000001152,C,GO:0005783
YHR123W,EPT1,S000001165,C,GO:0005783
YHR133C,NSG1,S000001175,C,GO:0005783
YHR135C,YCK1,S000001177,C,GO:0005783
YHR140W,YHR140W,S000001182,C,GO:0005783
