gene,GO.term,type
UBE2E3,GO:0070534,P
UBE2G1,GO:0070534,P
UBE2N,GO:0070534,P
UBE2NL,GO:0070534,P
UBE2O,GO:0070534,P
UBE2S,GO:0070534,P
UBE2T,GO:0070534,P
UBE2V1,GO:0070534,P
UBE2V2,GO:0070534,P
WWP2,GO:0070534,P
ZFP91,GO:0070534,P
ATXN3,GO:0070536,P
BABAM1,GO:0070536,P
BRCC3,GO:0070536,P
CYLD,GO:0070536,P
DESI2,GO:0070536,P
OTUB2,GO:0070536,P
OTUD1,GO:0070536,P
OTUD4,GO:0070536,P
OTUD5,GO:0070536,P
OTUD7A,GO:0070536,P
OTUD7B,GO:0070536,P
PSMD14,GO:0070536,P
SHMT2,GO:0070536,P
STAMBPL1,GO:0070536,P
TNFAIP3,GO:0070536,P
USP13,GO:0070536,P
USP17L2,GO:0070536,P
USP20,GO:0070536,P
USP25,GO:0070536,P
USP27X,GO:0070536,P
USP33,GO:0070536,P
USP50,GO:0070536,P
USP8,GO:0070536,P
YOD1,GO:0070536,P
ZRANB1,GO:0070536,P
AES,GO:0070555,P
ANXA1,GO:0070555,P
CD38,GO:0070555,P
CHI3L1,GO:0070555,P
CITED1,GO:0070555,P
CYBA,GO:0070555,P
EPO,GO:0070555,P
ETS1,GO:0070555,P
GCLC,GO:0070555,P
HDAC4,GO:0070555,P
IGBP1,GO:0070555,P
IL1R1,GO:0070555,P
IL1RN,GO:0070555,P
IRAK1,GO:0070555,P
IRAK2,GO:0070555,P
IRAK3,GO:0070555,P
LGALS9,GO:0070555,P
MTHFR,GO:0070555,P
MYD88,GO:0070555,P
PRKCA,GO:0070555,P
PRKCI,GO:0070555,P
RELA,GO:0070555,P
SELE,GO:0070555,P
SLC30A8,GO:0070555,P
SNCA,GO:0070555,P
SRC,GO:0070555,P
TAF9,GO:0070555,P
TNFRSF11A,GO:0070555,P
TRAF6,GO:0070555,P
TRIM63,GO:0070555,P
YTHDC2,GO:0070555,P
BAX,GO:0070584,P
BCL2L1,GO:0070584,P
DNM1L,GO:0070584,P
FEZ1,GO:0070584,P
FIS1,GO:0070584,P
MFF,GO:0070584,P
MTM1,GO:0070584,P
MYH14,GO:0070584,P
NDUFS6,GO:0070584,P
NUBPL,GO:0070584,P
OPA1,GO:0070584,P
OPA3,GO:0070584,P
PANK2,GO:0070584,P
PID1,GO:0070584,P
PNPT1,GO:0070584,P
POLDIP2,GO:0070584,P
POLG2,GO:0070584,P
SLIRP,GO:0070584,P
SSBP1,GO:0070584,P
SUPV3L1,GO:0070584,P
ANO6,GO:0070588,P
ASIC1,GO:0070588,P
ATP13A1,GO:0070588,P
ATP13A2,GO:0070588,P
ATP13A3,GO:0070588,P
ATP13A4,GO:0070588,P
ATP13A5,GO:0070588,P
ATP2A1,GO:0070588,P
ATP2A2,GO:0070588,P
ATP2A3,GO:0070588,P
ATP2B1,GO:0070588,P
ATP2B2,GO:0070588,P
ATP2B3,GO:0070588,P
ATP2B4,GO:0070588,P
ATP2C1,GO:0070588,P
ATP2C2,GO:0070588,P
CACNA1A,GO:0070588,P
CACNA1B,GO:0070588,P
CACNA1C,GO:0070588,P
CACNA1D,GO:0070588,P
CACNA1E,GO:0070588,P
CACNA1F,GO:0070588,P
CACNA1G,GO:0070588,P
CACNA1H,GO:0070588,P
CACNA1I,GO:0070588,P
CACNA1S,GO:0070588,P
CACNA2D2,GO:0070588,P
CACNA2D3,GO:0070588,P
CACNA2D4,GO:0070588,P
CACNB1,GO:0070588,P
CACNB2,GO:0070588,P
CACNB4,GO:0070588,P
CACNG1,GO:0070588,P
CACNG5,GO:0070588,P
CACNG6,GO:0070588,P
CATSPER1,GO:0070588,P
CATSPER2,GO:0070588,P
CATSPER3,GO:0070588,P
CHRNA7,GO:0070588,P
CHRNA9,GO:0070588,P
CLCA3P,GO:0070588,P
CUL5,GO:0070588,P
DENND5A,GO:0070588,P
DENND5B,GO:0070588,P
FKBP1A,GO:0070588,P
GAS6,GO:0070588,P
GPM6A,GO:0070588,P
GRIN3A,GO:0070588,P
GRIN3B,GO:0070588,P
IL1RAPL1,GO:0070588,P
ITGAV,GO:0070588,P
LOXHD1,GO:0070588,P
MCOLN1,GO:0070588,P
MCOLN2,GO:0070588,P
MCOLN3,GO:0070588,P
NALCN,GO:0070588,P
NCS1,GO:0070588,P
OPRM1,GO:0070588,P
ORAI1,GO:0070588,P
ORAI2,GO:0070588,P
ORAI3,GO:0070588,P
P2RX4,GO:0070588,P
P2RX7,GO:0070588,P
P2RY12,GO:0070588,P
PANX1,GO:0070588,P
PDE2A,GO:0070588,P
PKD1,GO:0070588,P
PKD1L1,GO:0070588,P
PKD1L2,GO:0070588,P
PKD1L3,GO:0070588,P
PKD2,GO:0070588,P
PKD2L1,GO:0070588,P
PKDREJ,GO:0070588,P
PSEN1,GO:0070588,P
RYR3,GO:0070588,P
SLC24A1,GO:0070588,P
SLC24A2,GO:0070588,P
SLC25A25,GO:0070588,P
SLC8A1,GO:0070588,P
SLC8A2,GO:0070588,P
SLC8A3,GO:0070588,P
STIM2,GO:0070588,P
TMC1,GO:0070588,P
TMC2,GO:0070588,P
TMCO1,GO:0070588,P
TMEM37,GO:0070588,P
TRPA1,GO:0070588,P
TRPC1,GO:0070588,P
TRPC3,GO:0070588,P
TRPC4AP,GO:0070588,P
TRPC4,GO:0070588,P
TRPC5,GO:0070588,P
TRPC6,GO:0070588,P
TRPC7,GO:0070588,P
TRPM1,GO:0070588,P
TRPM2,GO:0070588,P
TRPM3,GO:0070588,P
TRPM4,GO:0070588,P
TRPM6,GO:0070588,P
TRPM7,GO:0070588,P
TRPM8,GO:0070588,P
TRPV1,GO:0070588,P
TRPV2,GO:0070588,P
TRPV3,GO:0070588,P
TRPV4,GO:0070588,P
TRPV5,GO:0070588,P
TRPV6,GO:0070588,P
ACTN4,GO:0070830,P
APC,GO:0070830,P
ARL2,GO:0070830,P
CLDN1,GO:0070830,P
CLDN3,GO:0070830,P
CRB3,GO:0070830,P
DLG1,GO:0070830,P
ECT2,GO:0070830,P
F11R,GO:0070830,P
FRMPD2,GO:0070830,P
GRHL2,GO:0070830,P
MARVELD2,GO:0070830,P
MARVELD3,GO:0070830,P
MICALL2,GO:0070830,P
MPP5,GO:0070830,P
MPP7,GO:0070830,P
MTDH,GO:0070830,P
OCLN,GO:0070830,P
PARD3,GO:0070830,P
PARD6A,GO:0070830,P
PARD6B,GO:0070830,P
PARD6G,GO:0070830,P
PDCD6IP,GO:0070830,P
POF1B,GO:0070830,P
PRKCI,GO:0070830,P
RAB13,GO:0070830,P
RAMP2,GO:0070830,P
SRF,GO:0070830,P
STRN,GO:0070830,P
TBCD,GO:0070830,P
WNT11,GO:0070830,P
CETN2,GO:0070911,P
CHD1L,GO:0070911,P
CUL4A,GO:0070911,P
CUL4B,GO:0070911,P
DDB1,GO:0070911,P
DDB2,GO:0070911,P
ERCC1,GO:0070911,P
ERCC2,GO:0070911,P
ERCC3,GO:0070911,P
ERCC4,GO:0070911,P
GTF2H1,GO:0070911,P
GTF2H2,GO:0070911,P
GTF2H3,GO:0070911,P
GTF2H4,GO:0070911,P
GTF2H5,GO:0070911,P
PARP1,GO:0070911,P
RAD23B,GO:0070911,P
RBX1,GO:0070911,P
RNF111,GO:0070911,P
RPS27A,GO:0070911,P
UBA52,GO:0070911,P
UBB,GO:0070911,P
UBC,GO:0070911,P
USP45,GO:0070911,P
XPA,GO:0070911,P
XPC,GO:0070911,P
AMFR,GO:0070936,P
ARIH2,GO:0070936,P
BFAR,GO:0070936,P
CDC34,GO:0070936,P
DTX3L,GO:0070936,P
HACE1,GO:0070936,P
ITCH,GO:0070936,P
KLHL3,GO:0070936,P
MARCH6,GO:0070936,P
NEDD4L,GO:0070936,P
PELI1,GO:0070936,P
RFFL,GO:0070936,P
RNF115,GO:0070936,P
RNF126,GO:0070936,P
RNF146,GO:0070936,P
RNF152,GO:0070936,P
RNF187,GO:0070936,P
RNF216,GO:0070936,P
RNF34,GO:0070936,P
RNF4,GO:0070936,P
RNF5,GO:0070936,P
RNF6,GO:0070936,P
RNF8,GO:0070936,P
SYVN1,GO:0070936,P
TNFAIP3,GO:0070936,P
TOPORS,GO:0070936,P
TRIM32,GO:0070936,P
TRIM38,GO:0070936,P
TTC3,GO:0070936,P
UBE2A,GO:0070936,P
UBE2B,GO:0070936,P
UBE2C,GO:0070936,P
UBE2D1,GO:0070936,P
UBE2D2,GO:0070936,P
UBE2D3,GO:0070936,P
UBE2D4,GO:0070936,P
UBE2E1,GO:0070936,P
UBE2E2,GO:0070936,P
UBE2E3,GO:0070936,P
UBE2G1,GO:0070936,P
UBE2G2,GO:0070936,P
UBE2H,GO:0070936,P
UBE2K,GO:0070936,P
UBE2Q2,GO:0070936,P
UBE2R2,GO:0070936,P
UBE2T,GO:0070936,P
UBE3A,GO:0070936,P
UBR5,GO:0070936,P
ZNRF1,GO:0070936,P
ANAPC10,GO:0070979,P
ANAPC11,GO:0070979,P
ANAPC13,GO:0070979,P
ANAPC1,GO:0070979,P
ANAPC2,GO:0070979,P
ANAPC4,GO:0070979,P
ANAPC5,GO:0070979,P
ANAPC7,GO:0070979,P
CDC16,GO:0070979,P
CDC23,GO:0070979,P
CDC26,GO:0070979,P
CDC27,GO:0070979,P
FZR1,GO:0070979,P
RNF26,GO:0070979,P
RNF4,GO:0070979,P
UBE2A,GO:0070979,P
UBE2B,GO:0070979,P
UBE2C,GO:0070979,P
UBE2D2,GO:0070979,P
UBE2D3,GO:0070979,P
UBE2D4,GO:0070979,P
UBE2E2,GO:0070979,P
UBE2E3,GO:0070979,P
UBE2H,GO:0070979,P
UBE2L3,GO:0070979,P
UBE2S,GO:0070979,P
UBE2T,GO:0070979,P
UBE2W,GO:0070979,P
ATXN3,GO:0071108,P
BAP1,GO:0071108,P
CYLD,GO:0071108,P
DESI2,GO:0071108,P
OTUB1,GO:0071108,P
OTUB2,GO:0071108,P
OTUD3,GO:0071108,P
OTUD4,GO:0071108,P
OTUD5,GO:0071108,P
OTUD7A,GO:0071108,P
OTUD7B,GO:0071108,P
TNFAIP3,GO:0071108,P
USP17L2,GO:0071108,P
USP19,GO:0071108,P
USP20,GO:0071108,P
USP25,GO:0071108,P
USP27X,GO:0071108,P
USP33,GO:0071108,P
USP34,GO:0071108,P
USP37,GO:0071108,P
USP50,GO:0071108,P
USP5,GO:0071108,P
USP7,GO:0071108,P
USP8,GO:0071108,P
USP9X,GO:0071108,P
VCPIP1,GO:0071108,P
YOD1,GO:0071108,P
CALR,GO:0071157,P
CCND1,GO:0071157,P
CCNK,GO:0071157,P
CDK4,GO:0071157,P
CDK9,GO:0071157,P
CHEK2,GO:0071157,P
FGF10,GO:0071157,P
FOXE3,GO:0071157,P
FZD9,GO:0071157,P
GPER1,GO:0071157,P
HMGN5,GO:0071157,P
HSP90AB1,GO:0071157,P
MDM2,GO:0071157,P
MDM4,GO:0071157,P
MIF,GO:0071157,P
MLXIPL,GO:0071157,P
PHOX2B,GO:0071157,P
RPL23,GO:0071157,P
SETMAR,GO:0071157,P
TFAP4,GO:0071157,P
ZNF268,GO:0071157,P
BRCA1,GO:0071158,P
CDK5R1,GO:0071158,P
CRLF3,GO:0071158,P
DAB2IP,GO:0071158,P
FAP,GO:0071158,P
FOXO4,GO:0071158,P
GATA6,GO:0071158,P
HMGA2,GO:0071158,P
ID2,GO:0071158,P
INSM1,GO:0071158,P
MED25,GO:0071158,P
MYBBP1A,GO:0071158,P
MYOG,GO:0071158,P
PKD2,GO:0071158,P
POU4F1,GO:0071158,P
PPP2R5B,GO:0071158,P
PRKACA,GO:0071158,P
RGCC,GO:0071158,P
RNF112,GO:0071158,P
RPL23,GO:0071158,P
RRP8,GO:0071158,P
TGFB1,GO:0071158,P
TP53,GO:0071158,P
TP73,GO:0071158,P
UHRF2,GO:0071158,P
ZBTB17,GO:0071158,P
ABCA1,GO:0071222,P
ABCC2,GO:0071222,P
ABL1,GO:0071222,P
ACOD1,GO:0071222,P
ADAM9,GO:0071222,P
ADAMTS13,GO:0071222,P
AICDA,GO:0071222,P
AKAP8,GO:0071222,P
ANKRD1,GO:0071222,P
ARG1,GO:0071222,P
ASS1,GO:0071222,P
AXL,GO:0071222,P
BCR,GO:0071222,P
CACTIN,GO:0071222,P
CARD16,GO:0071222,P
CARD17,GO:0071222,P
CASP1,GO:0071222,P
CCL20,GO:0071222,P
CCL2,GO:0071222,P
CCR5,GO:0071222,P
CD14,GO:0071222,P
CD180,GO:0071222,P
CD274,GO:0071222,P
CD36,GO:0071222,P
CD40,GO:0071222,P
CD80,GO:0071222,P
CD86,GO:0071222,P
CDC73,GO:0071222,P
CDK19,GO:0071222,P
CDK4,GO:0071222,P
CEBPB,GO:0071222,P
CEBPE,GO:0071222,P
CHMP5,GO:0071222,P
CMPK2,GO:0071222,P
CSF2,GO:0071222,P
CSF3,GO:0071222,P
CTR9,GO:0071222,P
CTSG,GO:0071222,P
CX3CR1,GO:0071222,P
CXCL10,GO:0071222,P
CXCL11,GO:0071222,P
CXCL13,GO:0071222,P
CXCL1,GO:0071222,P
CXCL2,GO:0071222,P
CXCL3,GO:0071222,P
CXCL5,GO:0071222,P
CXCL6,GO:0071222,P
CXCL8,GO:0071222,P
CXCL9,GO:0071222,P
DAB2IP,GO:0071222,P
DEFA1,GO:0071222,P
DEFA3,GO:0071222,P
DEFA5,GO:0071222,P
DEFA6,GO:0071222,P
EDNRB,GO:0071222,P
GFI1,GO:0071222,P
GHSR,GO:0071222,P
GSTP1,GO:0071222,P
HAMP,GO:0071222,P
HAVCR2,GO:0071222,P
HDAC5,GO:0071222,P
HMGB2,GO:0071222,P
HSF1,GO:0071222,P
ICAM1,GO:0071222,P
IL10,GO:0071222,P
IL12A,GO:0071222,P
IL12B,GO:0071222,P
IL1B,GO:0071222,P
IL1F10,GO:0071222,P
IL1RN,GO:0071222,P
IL24,GO:0071222,P
IL36A,GO:0071222,P
IL36B,GO:0071222,P
IL36G,GO:0071222,P
IL36RN,GO:0071222,P
IL37,GO:0071222,P
IL6,GO:0071222,P
IRF8,GO:0071222,P
IRGM,GO:0071222,P
KLRK1,GO:0071222,P
LBP,GO:0071222,P
LDOC1,GO:0071222,P
LILRB1,GO:0071222,P
LILRB2,GO:0071222,P
LITAF,GO:0071222,P
MAPK14,GO:0071222,P
MAPK8,GO:0071222,P
MEF2C,GO:0071222,P
MRC1,GO:0071222,P
NFKB1,GO:0071222,P
NFKBIB,GO:0071222,P
NFKBIL1,GO:0071222,P
NLRP3,GO:0071222,P
NLRP7,GO:0071222,P
NOD2,GO:0071222,P
NOS2,GO:0071222,P
NR1D1,GO:0071222,P
NR1H2,GO:0071222,P
NR1H3,GO:0071222,P
NR1H4,GO:0071222,P
NUGGC,GO:0071222,P
OPRK1,GO:0071222,P
PABPN1,GO:0071222,P
PAF1,GO:0071222,P
PDCD1LG2,GO:0071222,P
PDCD4,GO:0071222,P
PDE4B,GO:0071222,P
PDE4D,GO:0071222,P
PF4,GO:0071222,P
PF4V1,GO:0071222,P
PLAA,GO:0071222,P
PLSCR3,GO:0071222,P
PLSCR4,GO:0071222,P
PPARD,GO:0071222,P
PPARGC1A,GO:0071222,P
PPBP,GO:0071222,P
PRPF8,GO:0071222,P
PYCARD,GO:0071222,P
RARA,GO:0071222,P
RELA,GO:0071222,P
RHOA,GO:0071222,P
SBNO2,GO:0071222,P
SERPINE1,GO:0071222,P
SGMS1,GO:0071222,P
SHPK,GO:0071222,P
SPON2,GO:0071222,P
SRC,GO:0071222,P
STAP1,GO:0071222,P
STAR,GO:0071222,P
TBXA2R,GO:0071222,P
TFPI,GO:0071222,P
TICAM1,GO:0071222,P
TICAM2,GO:0071222,P
TLR4,GO:0071222,P
TNFAIP3,GO:0071222,P
TNFRSF1B,GO:0071222,P
TNFSF4,GO:0071222,P
TNIP2,GO:0071222,P
TNIP3,GO:0071222,P
TRAF6,GO:0071222,P
TRIM41,GO:0071222,P
TSPO,GO:0071222,P
UPF1,GO:0071222,P
VIM,GO:0071222,P
WNT5A,GO:0071222,P
XBP1,GO:0071222,P
ZC3H12A,GO:0071222,P
ZFP36,GO:0071222,P
ASS1,GO:0071230,P
ATP7A,GO:0071230,P
BCL2L1,GO:0071230,P
CAPN2,GO:0071230,P
CEBPB,GO:0071230,P
COL16A1,GO:0071230,P
COL1A1,GO:0071230,P
COL1A2,GO:0071230,P
COL3A1,GO:0071230,P
COL4A1,GO:0071230,P
COL5A2,GO:0071230,P
COL6A1,GO:0071230,P
CPEB1,GO:0071230,P
CPEB3,GO:0071230,P
CPEB4,GO:0071230,P
DNMT1,GO:0071230,P
DNMT3A,GO:0071230,P
EGFR,GO:0071230,P
GLRA1,GO:0071230,P
GLRA2,GO:0071230,P
HNRNPD,GO:0071230,P
IPO5,GO:0071230,P
LAMTOR1,GO:0071230,P
LAMTOR2,GO:0071230,P
LAMTOR3,GO:0071230,P
LAMTOR4,GO:0071230,P
LAMTOR5,GO:0071230,P
LARS,GO:0071230,P
MMP2,GO:0071230,P
MTOR,GO:0071230,P
NEURL1,GO:0071230,P
NSMF,GO:0071230,P
NTRK2,GO:0071230,P
PDGFC,GO:0071230,P
PDGFD,GO:0071230,P
RPTOR,GO:0071230,P
RRAGA,GO:0071230,P
RRAGB,GO:0071230,P
RRAGC,GO:0071230,P
RRAGD,GO:0071230,P
SESN1,GO:0071230,P
SESN2,GO:0071230,P
SESN3,GO:0071230,P
SH3BP4,GO:0071230,P
SLC38A9,GO:0071230,P
SPAAR,GO:0071230,P
TNF,GO:0071230,P
XBP1,GO:0071230,P
ZEB1,GO:0071230,P
AGT,GO:0071260,P
AKT1,GO:0071260,P
ANKRD1,GO:0071260,P
AQP1,GO:0071260,P
ATP1A1,GO:0071260,P
ATP1A2,GO:0071260,P
BAD,GO:0071260,P
BAG3,GO:0071260,P
BAK1,GO:0071260,P
BCL10,GO:0071260,P
BMP6,GO:0071260,P
BNIP3,GO:0071260,P
CASP1,GO:0071260,P
CASP2,GO:0071260,P
CASP5,GO:0071260,P
CASP8AP2,GO:0071260,P
CASP8,GO:0071260,P
CD40,GO:0071260,P
CHEK1,GO:0071260,P
CNN2,GO:0071260,P
COL1A1,GO:0071260,P
CRADD,GO:0071260,P
CYBA,GO:0071260,P
DAG1,GO:0071260,P
EGFR,GO:0071260,P
ENG,GO:0071260,P
ENPP1,GO:0071260,P
FADD,GO:0071260,P
FAS,GO:0071260,P
GADD45A,GO:0071260,P
GCLC,GO:0071260,P
GJA1,GO:0071260,P
GOT1,GO:0071260,P
HABP4,GO:0071260,P
HDAC4,GO:0071260,P
IL13,GO:0071260,P
IL1B,GO:0071260,P
IRF1,GO:0071260,P
ITGA2,GO:0071260,P
KCNJ2,GO:0071260,P
KCNK4,GO:0071260,P
LTBR,GO:0071260,P
MAG,GO:0071260,P
MAP2K4,GO:0071260,P
MAP3K14,GO:0071260,P
MAP3K1,GO:0071260,P
MAP3K2,GO:0071260,P
MAPK3,GO:0071260,P
MAPK8,GO:0071260,P
MMP7,GO:0071260,P
MTPN,GO:0071260,P
MYD88,GO:0071260,P
NFKB1,GO:0071260,P
NPPA,GO:0071260,P
PDE2A,GO:0071260,P
PIEZO1,GO:0071260,P
PIEZO2,GO:0071260,P
PTGER4,GO:0071260,P
PTGS2,GO:0071260,P
PTPN11,GO:0071260,P
RAC1,GO:0071260,P
SCX,GO:0071260,P
SLC2A1,GO:0071260,P
SLC38A2,GO:0071260,P
SLC9A1,GO:0071260,P
SOX9,GO:0071260,P
TGFB1,GO:0071260,P
TLR3,GO:0071260,P
TLR4,GO:0071260,P
TLR5,GO:0071260,P
TLR7,GO:0071260,P
TLR8,GO:0071260,P
TMEM150C,GO:0071260,P
TNFRSF10A,GO:0071260,P
TNFRSF10B,GO:0071260,P
TNFRSF1A,GO:0071260,P
TNFRSF8,GO:0071260,P
TNFSF14,GO:0071260,P
WNT11,GO:0071260,P
AKR1C3,GO:0071276,P
AKT1,GO:0071276,P
ATP7A,GO:0071276,P
CHUK,GO:0071276,P
CYBB,GO:0071276,P
CYP1A2,GO:0071276,P
DAXX,GO:0071276,P
EGFR,GO:0071276,P
ENPP2,GO:0071276,P
FOS,GO:0071276,P
GSN,GO:0071276,P
HMOX1,GO:0071276,P
HSF1,GO:0071276,P
JUN,GO:0071276,P
MAPK1,GO:0071276,P
MAPK3,GO:0071276,P
MAPK8,GO:0071276,P
MAPK9,GO:0071276,P
MMP9,GO:0071276,P
MT1A,GO:0071276,P
MT1DP,GO:0071276,P
MT1E,GO:0071276,P
MT1F,GO:0071276,P
MT1G,GO:0071276,P
MT1H,GO:0071276,P
MT1L,GO:0071276,P
MT1M,GO:0071276,P
MT1X,GO:0071276,P
MT2A,GO:0071276,P
MT3,GO:0071276,P
NCF1,GO:0071276,P
OGG1,GO:0071276,P
PPP5C,GO:0071276,P
SOD1,GO:0071276,P
STAR,GO:0071276,P
SUMO1,GO:0071276,P
AARS,GO:0071277,P
ACER1,GO:0071277,P
ADCY1,GO:0071277,P
ADD1,GO:0071277,P
AKR1C3,GO:0071277,P
ALOX15,GO:0071277,P
ALOX5AP,GO:0071277,P
ARID1A,GO:0071277,P
BRAF,GO:0071277,P
CACYBP,GO:0071277,P
CAMK2D,GO:0071277,P
CAPN3,GO:0071277,P
CARF,GO:0071277,P
CHP2,GO:0071277,P
CLIC4,GO:0071277,P
CPNE1,GO:0071277,P
CPNE2,GO:0071277,P
CPNE3,GO:0071277,P
CPNE4,GO:0071277,P
CPNE5,GO:0071277,P
CPNE6,GO:0071277,P
CPNE7,GO:0071277,P
CPNE8,GO:0071277,P
CPNE9,GO:0071277,P
CRHBP,GO:0071277,P
DMTN,GO:0071277,P
DPEP1,GO:0071277,P
ECT2,GO:0071277,P
EDN1,GO:0071277,P
EEF2K,GO:0071277,P
ENDOG,GO:0071277,P
FOSB,GO:0071277,P
FOS,GO:0071277,P
FUS,GO:0071277,P
GHRH,GO:0071277,P
GPLD1,GO:0071277,P
GUCA1A,GO:0071277,P
HPCA,GO:0071277,P
HSPA5,GO:0071277,P
IQGAP1,GO:0071277,P
ITPKB,GO:0071277,P
JUNB,GO:0071277,P
JUND,GO:0071277,P
JUN,GO:0071277,P
KCNH1,GO:0071277,P
LCE1D,GO:0071277,P
LGMN,GO:0071277,P
MCOLN1,GO:0071277,P
MEF2A,GO:0071277,P
MEF2C,GO:0071277,P
MOB1A,GO:0071277,P
NEUROD2,GO:0071277,P
NLGN1,GO:0071277,P
PHB2,GO:0071277,P
PKD2,GO:0071277,P
PPIF,GO:0071277,P
PRKAA1,GO:0071277,P
PRKAA2,GO:0071277,P
RASA4B,GO:0071277,P
RASA4,GO:0071277,P
RASAL1,GO:0071277,P
RASGRP2,GO:0071277,P
RHOA,GO:0071277,P
RTN4,GO:0071277,P
RYR1,GO:0071277,P
RYR3,GO:0071277,P
SCN5A,GO:0071277,P
SERPINE1,GO:0071277,P
SF3B3,GO:0071277,P
SLC25A23,GO:0071277,P
SLC25A24,GO:0071277,P
SYT10,GO:0071277,P
SYT11,GO:0071277,P
SYT12,GO:0071277,P
SYT13,GO:0071277,P
SYT15,GO:0071277,P
SYT17,GO:0071277,P
SYT1,GO:0071277,P
SYT2,GO:0071277,P
SYT3,GO:0071277,P
SYT4,GO:0071277,P
SYT5,GO:0071277,P
SYT6,GO:0071277,P
SYT7,GO:0071277,P
SYT8,GO:0071277,P
SYT9,GO:0071277,P
TBRG4,GO:0071277,P
TRPM2,GO:0071277,P
TUBG1,GO:0071277,P
WNK1,GO:0071277,P
WNT5A,GO:0071277,P
AOC1,GO:0071280,P
AQP1,GO:0071280,P
AQP2,GO:0071280,P
ATP7A,GO:0071280,P
BECN1,GO:0071280,P
CYP1A1,GO:0071280,P
CYP1A2,GO:0071280,P
DAXX,GO:0071280,P
HSF1,GO:0071280,P
MAP1LC3A,GO:0071280,P
MT1A,GO:0071280,P
MT1DP,GO:0071280,P
MT1E,GO:0071280,P
MT1F,GO:0071280,P
MT1G,GO:0071280,P
MT1H,GO:0071280,P
MT1L,GO:0071280,P
MT1M,GO:0071280,P
MT1X,GO:0071280,P
MT2A,GO:0071280,P
MT3,GO:0071280,P
PRNP,GO:0071280,P
SNCA,GO:0071280,P
ATP13A2,GO:0071294,P
CREB1,GO:0071294,P
GLRA1,GO:0071294,P
GLRA2,GO:0071294,P
HVCN1,GO:0071294,P
KCNK3,GO:0071294,P
MT1A,GO:0071294,P
MT1DP,GO:0071294,P
MT1E,GO:0071294,P
MT1F,GO:0071294,P
MT1G,GO:0071294,P
MT1H,GO:0071294,P
MT1L,GO:0071294,P
MT1M,GO:0071294,P
MT1X,GO:0071294,P
MT2A,GO:0071294,P
MT3,GO:0071294,P
P2RX4,GO:0071294,P
PARP1,GO:0071294,P
TSPO,GO:0071294,P
ZNF658,GO:0071294,P
ABCA1,GO:0071300,P
ABL2,GO:0071300,P
ADNP2,GO:0071300,P
ALDH1A2,GO:0071300,P
AQP1,GO:0071300,P
BRINP1,GO:0071300,P
BRINP2,GO:0071300,P
BRINP3,GO:0071300,P
COL1A1,GO:0071300,P
CYP26B1,GO:0071300,P
EPHA3,GO:0071300,P
FGFR2,GO:0071300,P
FZD10,GO:0071300,P
FZD4,GO:0071300,P
FZD7,GO:0071300,P
GJB3,GO:0071300,P
HDAC2,GO:0071300,P
HTRA2,GO:0071300,P
IREB2,GO:0071300,P
KLF4,GO:0071300,P
KRT13,GO:0071300,P
LEP,GO:0071300,P
LTK,GO:0071300,P
LYN,GO:0071300,P
MYB,GO:0071300,P
MYOG,GO:0071300,P
NDUFA13,GO:0071300,P
NTRK3,GO:0071300,P
OSR1,GO:0071300,P
PAX2,GO:0071300,P
PCK1,GO:0071300,P
PHB2,GO:0071300,P
PPARG,GO:0071300,P
PTK2B,GO:0071300,P
PTK6,GO:0071300,P
PTK7,GO:0071300,P
RARA,GO:0071300,P
RARB,GO:0071300,P
RARG,GO:0071300,P
RET,GO:0071300,P
RORB,GO:0071300,P
SERPINF1,GO:0071300,P
SETX,GO:0071300,P
SLC6A4,GO:0071300,P
SNRNP70,GO:0071300,P
SNW1,GO:0071300,P
SOX9,GO:0071300,P
STRA8,GO:0071300,P
TBX1,GO:0071300,P
TEAD2,GO:0071300,P
TESC,GO:0071300,P
T,GO:0071300,P
TNC,GO:0071300,P
TWF2,GO:0071300,P
WNT10B,GO:0071300,P
WNT11,GO:0071300,P
WNT2,GO:0071300,P
WNT3A,GO:0071300,P
WNT3,GO:0071300,P
WNT5A,GO:0071300,P
WNT5B,GO:0071300,P
WNT6,GO:0071300,P
WNT7B,GO:0071300,P
WNT8B,GO:0071300,P
WNT9A,GO:0071300,P
WNT9B,GO:0071300,P
YAP1,GO:0071300,P
YES1,GO:0071300,P
ZNF35,GO:0071300,P
ABCC8,GO:0071310,P
CALB1,GO:0071310,P
CASP1,GO:0071310,P
CD68,GO:0071310,P
CLEC3B,GO:0071310,P
CUX2,GO:0071310,P
EGR2,GO:0071310,P
IL1B,GO:0071310,P
IQGAP3,GO:0071310,P
MAP2,GO:0071310,P
MAPK10,GO:0071310,P
MAPK11,GO:0071310,P
MAPK12,GO:0071310,P
MAPK13,GO:0071310,P
MAPK14,GO:0071310,P
MAPK1,GO:0071310,P
MAPK3,GO:0071310,P
MAPK4,GO:0071310,P
MAPK6,GO:0071310,P
MAPK7,GO:0071310,P
MAPK8,GO:0071310,P
MAPK9,GO:0071310,P
POU3F2,GO:0071310,P
PSAP,GO:0071310,P
SATB2,GO:0071310,P
SYP,GO:0071310,P
TBX21,GO:0071310,P
TIMP3,GO:0071310,P
AANAT,GO:0071320,P
ADIPOQ,GO:0071320,P
AHR,GO:0071320,P
AKAP6,GO:0071320,P
AKAP9,GO:0071320,P
